dbn,district,name,telephone,address,Postcode,Borough,url,Latitude,Longitude,2016_student_count,2016_testers_count,2016_offers_count,2017_student_count,2017_testers_count,2017_offers_count,2018_student_count,2018_testers_count,2018_offers_count,2019_student_count,2019_testers_count,2019_offers_count,2020_student_count,2020_testers_count,2020_offers_count,2021_student_count,2021_testers_count,2021_offers_count
22K207,22.0,P.S. 207 Elizabeth G. Leary,718-645-8667,"4011 Fillmore Avenue, Brooklyn, NY 11234",11234.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11525,40.613353,-73.930129,24.0,24.0,9.0,147.0,43.0,0.0,140.0,43.0,0.0,147.0,49.0,6.0,127.0,30.0,0.0,117.0,37.0,0.0
22K234,22.0,W.A. Cunningham I.S. 234,718-645-1334,"1875 East  17 Street, Brooklyn, NY 11229",11229.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11531,40.60422,-73.955485,346.0,346.0,101.0,656.0,396.0,90.0,684.0,370.0,79.0,653.0,305.0,67.0,569.0,263.0,40.0,510.0,217.0,37.0
22K240,22.0,Andries Hudde,718-253-3700,"2500 Nostrand Avenue, Brooklyn, NY 11210",11210.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11535,40.623561,-73.946279,103.0,103.0,6.0,301.0,77.0,0.0,268.0,74.0,0.0,236.0,38.0,0.0,235.0,29.0,0.0,203.0,33.0,0.0
22K278,22.0,J.H.S. 278 Marine Park,718-375-3523,"1925 Stuart Street, Brooklyn, NY 11229",11229.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11544,40.60665,-73.939176,65.0,65.0,0.0,315.0,129.0,0.0,294.0,98.0,7.0,425.0,105.0,0.0,379.0,116.0,9.0,358.0,65.0,11.0
22K381,22.0,I. S. 381,718-338-1534,"2500 Nostrand Avenue, Brooklyn, NY 11210",11210.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11553,40.623561,-73.946279,29.0,29.0,0.0,91.0,27.0,0.0,102.0,30.0,0.0,95.0,62.0,0.0,73.0,31.0,0.0,100.0,34.0,0.0
22K890,22.0,M.S. 890,929-397-9200,"21 Hinckley Place, Brooklyn, NY 11218",11218.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11562,40.644469,-73.971032,,,,,,,,,,,,,106.0,51.0,0.0,95.0,32.0,0.0
23K041,23.0,P.S. 041 Francis White,718-495-7732,"411 Thatford Avenue, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11621,40.660306,-73.907355,0.0,0.0,0.0,48.0,0.0,0.0,62.0,0.0,0.0,67.0,0.0,0.0,51.0,0.0,0.0,53.0,0.0,0.0
23K155,23.0,P.S./ I.S. 155 Nicholas Herkimer,718-240-4340,"1355 Herkimer Street, Brooklyn, NY 11233",11233.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11629,40.677415,-73.908734,7.0,7.0,0.0,42.0,8.0,0.0,33.0,8.0,0.0,54.0,7.0,0.0,42.0,7.0,0.0,32.0,0.0,0.0
23K178,23.0,P.S. 178 Saint Clair Mckelway,718-495-7768,"2163 Dean Street, Brooklyn, NY 11233",11233.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11638,40.675024,-73.915778,6.0,6.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,35.0,6.0,0.0,42.0,6.0,0.0,40.0,10.0,0.0
23K184,23.0,P.S. 184 Newport,718-495-7776,"273 Newport Street, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11642,40.659966,-73.904901,0.0,0.0,0.0,45.0,0.0,0.0,49.0,0.0,0.0,55.0,0.0,0.0,41.0,0.0,0.0,48.0,0.0,0.0
23K323,23.0,P.S./I.S. 323,718-495-7781,"210 Chester Street, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11651,40.666545,-73.910904,13.0,13.0,0.0,63.0,7.0,0.0,70.0,10.0,0.0,67.0,0.0,0.0,63.0,0.0,0.0,45.0,6.0,0.0
23K363,23.0,Brownsville Collaborative Middle School,718-495-1202,"85 Watkins Street, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11658,40.670986,-73.908194,0.0,0.0,0.0,39.0,0.0,0.0,31.0,0.0,0.0,90.0,9.0,0.0,100.0,8.0,0.0,93.0,8.0,0.0
23K392,23.0,I.S. 392,718-498-2491,"104 Sutter Avenue, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11659,40.665965,-73.918107,56.0,56.0,0.0,92.0,68.0,0.0,94.0,46.0,0.0,96.0,90.0,0.0,104.0,100.0,0.0,91.0,46.0,0.0
23K518,23.0,Kappa V,718-922-4690,"985 Rockaway Avenue, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11668,40.656068,-73.907245,22.0,22.0,0.0,59.0,10.0,0.0,77.0,20.0,0.0,65.0,11.0,0.0,70.0,23.0,0.0,56.0,0.0,0.0
23K522,23.0,Mott Hall IV,718-485-5240,"1137 Herkimer Street, Brooklyn, NY 11233",11233.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11669,40.677805,-73.915843,11.0,11.0,0.0,54.0,12.0,0.0,61.0,9.0,0.0,56.0,6.0,0.0,52.0,0.0,0.0,61.0,9.0,0.0
23K644,23.0,Eagle Academy for Young Men II,718-495-0863,"1137 Herkimer Street, Brooklyn, NY 11233",11233.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11674,40.677805,-73.915843,9.0,9.0,0.0,85.0,30.0,0.0,87.0,12.0,0.0,100.0,7.0,0.0,82.0,0.0,0.0,96.0,0.0,0.0
23K664,23.0,Brooklyn Environmental Exploration School,718-453-3039,"251 Mac Dougal Street, Brooklyn, NY 11233",11233.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11676,40.680318,-73.910644,15.0,15.0,0.0,43.0,12.0,0.0,35.0,12.0,0.0,31.0,21.0,0.0,68.0,19.0,0.0,56.0,0.0,0.0
23K668,23.0,Riverdale Avenue Middle School,718-346-0764,"76 Riverdale Avenue, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11677,40.660204,-73.913933,25.0,25.0,0.0,35.0,9.0,0.0,47.0,6.0,0.0,46.0,0.0,0.0,52.0,0.0,0.0,42.0,8.0,0.0
23K671,23.0,Mott Hall Bridges Academy,718-345-6912,"210 Chester Street, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11678,40.666545,-73.910904,14.0,14.0,0.0,63.0,12.0,0.0,69.0,10.0,0.0,55.0,13.0,0.0,61.0,16.0,0.0,65.0,7.0,0.0
24Q005,24.0,I.S. 5 - The Walter Crowley Intermediate School,718-205-6788,"50-40 Jacobus Street, Queens, NY 11373",11373.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11704,40.737718,-73.887429,233.0,233.0,55.0,600.0,265.0,54.0,629.0,264.0,40.0,615.0,229.0,43.0,580.0,239.0,35.0,579.0,172.0,27.0
24Q049,24.0,P.S. 049 Dorothy Bonawit Kole,718-326-2111,"63-60 80Th Street, Queens, NY 11379",11379.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11716,40.719867,-73.875093,44.0,44.0,7.0,132.0,50.0,9.0,133.0,43.0,14.0,146.0,51.0,9.0,140.0,47.0,8.0,129.0,52.0,10.0
24Q061,24.0,I.S. 061 Leonardo Da Vinci,718-760-3233,"98-50 50 Avenue, Queens, NY 11368",11368.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11721,40.742668,-73.863307,106.0,106.0,9.0,756.0,82.0,0.0,716.0,93.0,0.0,773.0,92.0,0.0,772.0,113.0,0.0,708.0,82.0,0.0
24Q073,24.0,I.S. 73 - The Frank Sansivieri Intermediate School,718-639-3817,"70-02 54 Avenue, Queens, NY 11378",11378.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11726,40.729215,-73.893624,265.0,265.0,44.0,730.0,357.0,47.0,769.0,394.0,73.0,696.0,334.0,50.0,701.0,369.0,61.0,764.0,257.0,44.0
24Q077,24.0,I.S. 077,718-366-7120,"976 Seneca Avenue, Queens, NY 11385",11385.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11727,40.699516,-73.90214,71.0,71.0,0.0,328.0,73.0,0.0,345.0,61.0,0.0,348.0,53.0,0.0,329.0,60.0,0.0,287.0,45.0,0.0
24Q087,24.0,P.S./I.S. 087 Middle Village,718-326-8243,"67-54 80 Street, Queens, NY 11379",11379.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11730,40.711815,-73.871238,8.0,8.0,0.0,46.0,11.0,0.0,75.0,12.0,0.0,81.0,9.0,0.0,54.0,9.0,0.0,56.0,12.0,0.0
24Q093,24.0,I.S. 093 Ridgewood,718-821-4882,"66-56 Forest Avenue, Queens, NY 11385",11385.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11738,40.706041,-73.902584,72.0,72.0,0.0,398.0,74.0,9.0,378.0,78.0,0.0,374.0,92.0,7.0,390.0,57.0,0.0,388.0,56.0,0.0
24Q102,24.0,P.S. 102 Bayview,718-446-3308,"55-24 Van Horn Street, Queens, NY 11373",11373.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11741,40.733514,-73.877857,56.0,56.0,14.0,112.0,63.0,9.0,142.0,67.0,17.0,156.0,71.0,20.0,145.0,72.0,14.0,137.0,65.0,10.0
24Q113,24.0,P.S./I.S. 113 Anthony J. Pranzo,718-847-0724,"78-23 87Th Street, Queens, NY 11385",11385.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11743,40.705516,-73.862208,28.0,28.0,0.0,115.0,26.0,0.0,133.0,26.0,0.0,101.0,15.0,0.0,102.0,22.0,0.0,100.0,22.0,0.0
24Q119,24.0,I.S. 119 The Glendale,718-326-8261,"74-01 78 Avenue, Queens, NY 11385",11385.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11748,40.704406,-73.875183,135.0,135.0,63.0,232.0,120.0,54.0,219.0,104.0,59.0,177.0,85.0,33.0,221.0,87.0,31.0,216.0,81.0,34.0
24Q125,24.0,I.S. 125 Thom J. McCann Woodside,718-937-0320,"46-02 47 Avenue, Queens, NY 11377",11377.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11749,40.741131,-73.918945,258.0,258.0,32.0,591.0,293.0,31.0,540.0,272.0,34.0,575.0,209.0,29.0,579.0,199.0,22.0,498.0,174.0,20.0
24Q128,24.0,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School",718-326-6210,"69-10 65Th Drive, Queens, NY 11379",11379.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11750,40.715344,-73.886215,32.0,32.0,7.0,99.0,36.0,6.0,117.0,46.0,9.0,101.0,30.0,0.0,126.0,41.0,0.0,111.0,45.0,0.0
24Q311,24.0,Corona Arts & Sciences Academy,718-507-3820,"98-11 44Th Avenue, Queens, NY 11368",11368.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11778,40.745709,-73.865329,16.0,16.0,0.0,120.0,0.0,0.0,120.0,16.0,0.0,290.0,28.0,0.0,314.0,25.0,0.0,183.0,12.0,0.0
24Q560,24.0,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",718-472-5671,"47-07 30Th Place, Queens, NY 11101",11101.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11788,40.742839,-73.936782,18.0,18.0,0.0,31.0,15.0,0.0,50.0,35.0,0.0,60.0,38.0,9.0,53.0,31.0,10.0,45.0,23.0,0.0
25Q025,25.0,I.S. 025 Adrien Block,718-961-3480,"34-65 192 Street, Queens, NY 11358",11358.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11870,40.765133,-73.790083,115.0,115.0,35.0,304.0,119.0,26.0,329.0,147.0,29.0,347.0,134.0,44.0,388.0,168.0,34.0,364.0,140.0,37.0
25Q164,25.0,P.S. 164 Queens Valley,718-544-1083,"138-01 77 Avenue, Queens, NY 11367",11367.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11890,40.720924,-73.823362,31.0,31.0,7.0,92.0,40.0,8.0,87.0,38.0,6.0,82.0,31.0,7.0,90.0,33.0,7.0,76.0,26.0,0.0
25Q185,25.0,J.H.S. 185 Edward Bleeker,718-445-3232,"147-26 25 Drive, Queens, NY 11354",11354.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11900,40.775253,-73.819347,275.0,275.0,99.0,499.0,257.0,77.0,535.0,250.0,93.0,502.0,245.0,77.0,503.0,232.0,84.0,478.0,248.0,80.0
25Q189,25.0,J.H.S. 189 Daniel Carter Beard,718-359-6676,"144-80 Barclay Avenue, Queens, NY 11355",11355.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11901,40.759844,-73.820548,91.0,91.0,20.0,230.0,96.0,21.0,248.0,97.0,17.0,256.0,93.0,21.0,269.0,113.0,11.0,232.0,66.0,9.0
25Q194,25.0,J.H.S. 194 William Carr,718-746-0818,"154-60 17 Avenue, Queens, NY 11357",11357.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11904,40.78365,-73.807838,138.0,138.0,45.0,375.0,142.0,42.0,392.0,147.0,54.0,417.0,156.0,49.0,433.0,180.0,52.0,415.0,194.0,74.0
25Q200,25.0,P.S./M.S. 200 - The Magnet School of Global Studies and Leadership,718-969-7780,"70-10 164 Street, Queens, NY 11365",11365.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11907,40.731369,-73.805116,0.0,0.0,0.0,61.0,15.0,0.0,66.0,9.0,0.0,64.0,14.0,0.0,63.0,13.0,0.0,55.0,8.0,0.0
25Q219,25.0,P.S. 219 Paul Klapper,718-793-2130,"144-39 Gravett Road, Queens, NY 11367",11367.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11917,40.735275,-73.823778,20.0,20.0,0.0,84.0,25.0,9.0,74.0,29.0,7.0,80.0,19.0,0.0,95.0,36.0,0.0,75.0,21.0,0.0
25Q237,25.0,I.S. 237,718-353-6464,"46-21 Colden Street, Queens, NY 11355",11355.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11918,40.749545,-73.822073,176.0,176.0,71.0,402.0,161.0,70.0,429.0,194.0,53.0,512.0,220.0,57.0,461.0,217.0,52.0,447.0,215.0,57.0
25Q250,25.0,I.S. 250 The Robert F. Kennedy Community Middle School,718-591-9000,"158-40 76 Road, Queens, NY 11366",11366.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11925,40.724458,-73.810216,18.0,18.0,0.0,132.0,24.0,0.0,159.0,41.0,0.0,135.0,46.0,0.0,133.0,16.0,0.0,119.0,22.0,0.0
25Q252,25.0,The Queens School of Inquiry,718-380-6929,"158-40 76 Road, Queens, NY 11366",11366.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11927,40.724458,-73.810216,29.0,29.0,6.0,80.0,19.0,0.0,76.0,23.0,0.0,89.0,32.0,6.0,78.0,16.0,0.0,79.0,20.0,0.0
25Q281,25.0,East-West School of International Studies,718-353-0009,"46-21 Colden Street, Queens, NY 11355",11355.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11930,40.749545,-73.822073,64.0,64.0,21.0,111.0,84.0,16.0,106.0,70.0,20.0,103.0,70.0,17.0,94.0,57.0,12.0,107.0,62.0,17.0
25Q285,25.0,World Journalism Preparatory: A College Board School,718-461-2219,"34-65 192 Street, Queens, NY 11358",11358.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11932,40.765133,-73.790083,12.0,12.0,6.0,71.0,21.0,0.0,72.0,16.0,0.0,78.0,18.0,0.0,82.0,18.0,0.0,82.0,22.0,0.0
25Q294,25.0,BELL Academy,718-428-0587,"18-25 212 Street, Queens, NY 11360",11360.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11933,40.782298,-73.779099,43.0,43.0,14.0,125.0,61.0,21.0,138.0,69.0,21.0,94.0,45.0,18.0,131.0,51.0,14.0,112.0,56.0,10.0
25Q379,25.0,College Point Collaborative,929-362-3300,"12406 14Th Avenue, Queens, NY 11356",11356.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11934,40.785327,-73.843749,,,,,,,,,,,,,,,,151.0,40.0,0.0
25Q499,25.0,"The Queens College School for Math, Science and Technology",718-461-7462,"148-20 Reeves Avenue, Queens, NY 11367",11367.0,Queens,https://www.myschools.nyc/en/schools/middle-school/11937,40.739246,-73.822057,46.0,46.0,18.0,52.0,40.0,9.0,53.0,40.0,13.0,53.0,38.0,13.0,58.0,48.0,8.0,55.0,32.0,9.0
26Q067,26.0,J.H.S. 067 Louis Pasteur,718-423-8138,"51-60 Marathon Parkway, Queens, NY 11362",11362.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12006,40.762708,-73.733694,204.0,204.0,84.0,303.0,221.0,98.0,309.0,211.0,82.0,277.0,177.0,78.0,319.0,213.0,81.0,337.0,219.0,97.0
26Q074,26.0,J.H.S. 074 Nathaniel Hawthorne,718-631-6800,"61-15 Oceania Street, Queens, NY 11364",11364.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12007,40.745201,-73.767446,198.0,198.0,102.0,397.0,248.0,108.0,416.0,233.0,95.0,379.0,199.0,77.0,388.0,227.0,96.0,408.0,221.0,82.0
26Q158,26.0,M.S. 158 Marie Curie,718-423-8100,"46-35 Oceania Street, Queens, NY 11361",11361.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12018,40.756139,-73.772862,233.0,233.0,104.0,337.0,190.0,86.0,382.0,236.0,84.0,369.0,234.0,91.0,369.0,202.0,71.0,385.0,200.0,65.0
26Q172,26.0,Irwin Altman Middle School 172,718-831-4000,"81-14 257 Street, Queens, NY 11004",11004.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12023,40.741944,-73.712965,176.0,176.0,31.0,312.0,145.0,14.0,345.0,189.0,33.0,341.0,164.0,35.0,344.0,148.0,24.0,336.0,155.0,21.0
26Q178,26.0,P.S./ IS 178 Holliswood,718-464-5763,"189-10 Radnor Road, Queens, NY 11423",11423.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12026,40.724479,-73.777454,18.0,18.0,0.0,56.0,34.0,7.0,62.0,23.0,0.0,58.0,24.0,6.0,65.0,17.0,0.0,54.0,14.0,0.0
26Q216,26.0,J.H.S. 216 George J. Ryan,718-358-2005,"64-20 175 Street, Queens, NY 11365",11365.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12043,40.737517,-73.794031,315.0,315.0,92.0,474.0,290.0,91.0,487.0,304.0,95.0,476.0,296.0,82.0,515.0,282.0,72.0,529.0,259.0,64.0
26Q266,26.0,P.S./I.S. 266,718-479-3920,"74-10 Commonwealth Boulevard, Queens, NY 11426",11426.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12048,40.746231,-73.727614,44.0,44.0,8.0,83.0,35.0,9.0,79.0,33.0,8.0,65.0,31.0,0.0,77.0,29.0,0.0,75.0,33.0,0.0
27Q042,27.0,P.S./M.S 042 R. Vernam,718-634-7914,"488 Beach  66 Street, Queens, NY 11692",11692.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12092,40.594538,-73.795304,0.0,0.0,0.0,69.0,0.0,0.0,56.0,0.0,0.0,61.0,9.0,0.0,41.0,0.0,0.0,58.0,11.0,0.0
27Q043,27.0,P.S. 043,718-327-5860,"160 Beach  29 Street, Queens, NY 11691",11691.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12099,40.593834,-73.76174,9.0,9.0,0.0,80.0,9.0,0.0,62.0,7.0,0.0,62.0,0.0,0.0,71.0,6.0,0.0,63.0,0.0,0.0
27Q047,27.0,P.S. 047 Chris Galas,718-634-7167,"9 Power Road, Queens, NY 11693",11693.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12103,40.606353,-73.820445,0.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,11.0,0.0,0.0,17.0,0.0,0.0,29.0,0.0,0.0
27Q053,27.0,M.S. 053 Brian Piccolo,718-471-6900,"10-45 Nameoke Street, Queens, NY 11691",11691.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12109,40.603622,-73.749097,14.0,14.0,0.0,132.0,16.0,0.0,120.0,16.0,0.0,109.0,9.0,0.0,78.0,0.0,0.0,60.0,9.0,0.0
27Q105,27.0,P.S. 105 The Bay School,718-474-8615,"420 Beach  51 Street, Queens, NY 11691",11691.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12137,40.595779,-73.781876,14.0,14.0,0.0,90.0,13.0,0.0,82.0,7.0,0.0,86.0,0.0,0.0,83.0,0.0,0.0,91.0,0.0,0.0
27Q114,27.0,P.S./M.S. 114 Belle Harbor,718-634-3382,"134-01 Cronston Avenue, Queens, NY 11694",11694.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12147,40.578261,-73.854403,0.0,0.0,0.0,44.0,0.0,0.0,29.0,0.0,0.0,41.0,0.0,0.0,29.0,0.0,0.0,30.0,7.0,0.0
27Q124,27.0,P.S. 124 Osmond A Church,718-529-2580,"129-15 150 Avenue, Queens, NY 11420",11420.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12153,40.665058,-73.811701,74.0,74.0,7.0,155.0,81.0,6.0,138.0,52.0,0.0,134.0,39.0,0.0,154.0,49.0,0.0,136.0,42.0,0.0
27Q137,27.0,M.S. 137 America's School of Heroes,718-659-0471,"109-15 98 Street, Queens, NY 11417",11417.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12155,40.6781,-73.839948,186.0,186.0,21.0,672.0,203.0,28.0,642.0,179.0,23.0,623.0,180.0,11.0,622.0,180.0,8.0,620.0,164.0,0.0
27Q146,27.0,P.S. 146 Howard Beach,718-659-3140,"98-01 159 Avenue, Queens, NY 11414",11414.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12159,40.659873,-73.835068,12.0,12.0,0.0,53.0,13.0,0.0,76.0,11.0,0.0,55.0,0.0,0.0,66.0,7.0,0.0,60.0,8.0,0.0
27Q183,27.0,P.S. 183 Dr. Richard R. Green,718-634-9459,"2-45 Beach  79 Street, Queens, NY 11693",11693.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12163,40.589508,-73.805361,0.0,0.0,0.0,48.0,0.0,0.0,53.0,0.0,0.0,47.0,0.0,0.0,39.0,0.0,0.0,52.0,22.0,0.0
27Q202,27.0,J.H.S. 202 Robert H. Goddard,718-848-0001,"138-30 Lafayette Street, Queens, NY 11417",11417.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12170,40.67124,-73.845141,100.0,100.0,17.0,378.0,94.0,12.0,374.0,98.0,18.0,368.0,112.0,11.0,384.0,116.0,0.0,368.0,95.0,8.0
27Q207,27.0,P.S. 207 Rockwood Park,718-848-2700,"159-15 88 Street, Queens, NY 11414",11414.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12171,40.658089,-73.844432,10.0,10.0,0.0,72.0,7.0,0.0,83.0,14.0,0.0,70.0,8.0,0.0,52.0,0.0,0.0,64.0,0.0,0.0
27Q210,27.0,J.H.S. 210 Elizabeth Blackwell,718-845-5942,"93-11 101 Avenue, Queens, NY 11416",11416.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12175,40.683858,-73.84747,179.0,179.0,14.0,638.0,159.0,10.0,640.0,169.0,21.0,653.0,151.0,8.0,611.0,119.0,8.0,610.0,132.0,13.0
27Q226,27.0,J.H.S. 226 Virgil I. Grissom,718-843-2260,"121-10 Rockaway Boulevard, Queens, NY 11420",11420.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12179,40.675771,-73.816938,52.0,52.0,0.0,288.0,60.0,0.0,331.0,58.0,0.0,340.0,41.0,0.0,289.0,53.0,0.0,268.0,64.0,0.0
27Q232,27.0,P.S. 232 Lindenwood,718-848-9247,"153-23 83 Street, Queens, NY 11414",11414.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12180,40.665909,-73.851216,21.0,21.0,0.0,98.0,33.0,0.0,102.0,33.0,0.0,116.0,33.0,6.0,99.0,37.0,0.0,118.0,25.0,0.0
27Q262,27.0,Channel View School for Research,718-634-1970,"100-00 Beach Channel Drive, Queens, NY 11694",11694.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12192,40.586066,-73.822624,18.0,18.0,0.0,86.0,17.0,0.0,96.0,15.0,0.0,138.0,34.0,0.0,135.0,26.0,0.0,145.0,24.0,0.0
27Q282,27.0,Knowledge and Power Preparatory Academy VI,718-471-6934,"8-21 Bay 25 Street, Queens, NY 11691",11691.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12195,40.60201,-73.762795,52.0,52.0,0.0,86.0,25.0,0.0,84.0,42.0,0.0,83.0,39.0,0.0,90.0,29.0,0.0,88.0,47.0,0.0
27Q297,27.0,Hawtree Creek Middle School,718-659-3792,"121-10 Rockaway Boulevard, Queens, NY 11420",11420.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12196,40.675771,-73.816938,23.0,23.0,0.0,164.0,27.0,0.0,121.0,25.0,0.0,122.0,19.0,0.0,126.0,38.0,0.0,126.0,26.0,0.0
27Q309,27.0,Academy of Medical Technology: A College Board School,718-471-3571,"8-21 Bay 25 Street, Queens, NY 11691",11691.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12202,40.60201,-73.762795,17.0,17.0,0.0,68.0,0.0,0.0,73.0,13.0,0.0,73.0,9.0,0.0,79.0,0.0,0.0,70.0,0.0,0.0
27Q318,27.0,Waterside School For Leadership,718-634-1128,"190 Beach 110 Street, Rockaway Park, NY 11694",11694.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12209,40.580928,-73.831836,0.0,0.0,0.0,76.0,8.0,0.0,78.0,0.0,0.0,80.0,17.0,0.0,71.0,12.0,0.0,72.0,14.0,0.0
27Q319,27.0,Village Academy,718-471-6042,"10-45 Nameoke Street, Queens, NY 11691",11691.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12210,40.603622,-73.749097,27.0,27.0,0.0,103.0,25.0,0.0,121.0,37.0,0.0,123.0,19.0,0.0,116.0,31.0,0.0,139.0,52.0,0.0
27Q323,27.0,Scholars' Academy,718-474-6918,"320 Beach 104Th Street, Queens, NY 11694",11694.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12212,40.584109,-73.825711,115.0,115.0,44.0,264.0,98.0,48.0,231.0,104.0,27.0,231.0,88.0,37.0,235.0,87.0,28.0,192.0,80.0,31.0
27Q333,27.0,Goldie Maple Academy,718-945-3300,"3-65 Beach 56 Street, Queens, NY 11692",11692.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12214,40.593967,-73.786182,15.0,15.0,0.0,43.0,14.0,0.0,30.0,9.0,0.0,20.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0
28Q008,28.0,J.H.S. 008 Richard S. Grossley,718-739-6883,"108-35 167 Street, Queens, NY 11433",11433.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12294,40.69719,-73.787192,8.0,8.0,0.0,134.0,8.0,0.0,99.0,12.0,0.0,127.0,23.0,0.0,127.0,22.0,0.0,120.0,14.0,0.0
28Q072,28.0,Catherine & Count Basie Middle School 72,718-723-6200,"133-25 Guy R Brewer Boulevard, Queens, NY 11434",11434.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12304,40.673769,-73.775951,61.0,61.0,0.0,194.0,40.0,0.0,131.0,37.0,0.0,140.0,29.0,0.0,101.0,20.0,0.0,103.0,32.0,0.0
28Q157,28.0,J.H.S. 157 Stephen A. Halsey,718-830-4910,"63-55 102Nd Street, Queens, NY 11374",11374.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12326,40.732289,-73.853825,185.0,185.0,62.0,511.0,278.0,48.0,533.0,249.0,52.0,527.0,214.0,52.0,530.0,258.0,66.0,544.0,205.0,60.0
